currency,series,page,gearbox,iec_flange,price_foot,price_flange
USD,IRKP,35,IRKP 143,IEC 180 B5,6948.00,7247.00
USD,IRKP,35,IRKP 143,IEC 200 B5,7106.00,7403.00
USD,IRKP,35,IRKP 143,IEC 225 B5,7381.00,7678.00
USD,IRKP,35,IRKP 143,IEC 250 B5,7584.00,7882.00
USD,IRKP,35,IRKP 143,IEC 280 B5,7846.00,8143.00
USD,IRKP,35,IRKP 144,IEC 90 B5,7022.00,7321.00
USD,IRKP,35,IRKP 144,IEC 100 B5,7216.00,7515.00
USD,IRKP,35,IRKP 144,IEC 112 B5,7216.00,7515.00
USD,IRKP,35,IRKP 144,IEC 132 B5,7231.00,7530.00
USD,IRKP,35,IRKP 144,IEC 160 B5,7369.00,7667.00
USD,IRKP,35,IRKP 143 IR 72,IEC 71 B5,7276.00,7573.00
USD,IRKP,35,IRKP 143 IR 72,IEC 80 B5,7288.00,7585.00
USD,IRKP,35,IRKP 143 IR 72,IEC 90 B5 / B14,7288.00,7585.00
USD,IRKP,35,IRKP 143 IR 72,IEC 100 B5 / B14,7316.00,7614.00
USD,IRKP,35,IRKP 143 IR 72,IEC 112 B5 / B14,7316.00,7614.00
USD,IRKP,35,IRKP 143 IR 72,IEC 132 B5 / B14,7329.00,7627.00
USD,IRKP,35,IRKP 143 IR 73,IEC 71 B5,7309.00,7607.00
USD,IRKP,35,IRKP 143 IR 73,IEC 80 B5,7324.00,7622.00
USD,IRKP,35,IRKP 143 IR 73,IEC 90 B5 / B14,7324.00,7622.00
USD,IRKP,35,IRKP 143 IR 73,IEC 100 B5 / B14,7345.00,7643.00
USD,IRKP,35,IRKP 143 IR 73,IEC 112 B5 / B14,7345.00,7643.00
USD,IRKP,35,IRKP 143 IR 73,IEC 132 B5 / B14,7358.00,7656.00
USD,IRKP,35,IRKP 153,IEC 132 B5,9605.00,9986.00
USD,IRKP,35,IRKP 153,IEC 160 B5,9677.00,10057.00
USD,IRKP,35,IRKP 153,IEC 180 B5,9735.00,10116.00
USD,IRKP,35,IRKP 153,IEC 200 B5,9856.00,10237.00
USD,IRKP,35,IRKP 153,IEC 225 B5,10114.00,10494.00
USD,IRKP,35,IRKP 153,IEC 250 B5,10369.00,10749.00
USD,IRKP,35,IRKP 153,IEC 280 B5,10536.00,10915.00
USD,IRKP,35,IRKP 153,IEC 315 B5,12514.00,12895.00
USD,IRKP,35,IRKP 154,IEC 100 B5,10245.00,10625.00
USD,IRKP,35,IRKP 154,IEC 112 B5,10245.00,10625.00
USD,IRKP,35,IRKP 154,IEC 132 B5,10265.00,10645.00
USD,IRKP,35,IRKP 154,IEC 160 B5,10404.00,10785.00
USD,IRKP,35,IRKP 154,IEC 180 B5,10463.00,10843.00
USD,IRKP,35,IRKP 153 IR 92,IEC 80 B5,10590.00,10919.00
USD,IRKP,35,IRKP 153 IR 92,IEC 90 B5,10590.00,10919.00
USD,IRKP,35,IRKP 153 IR 92,IEC 100 B5,10564.00,10944.00
USD,IRKP,35,IRKP 153 IR 92,IEC 112 B5,10564.00,10944.00
USD,IRKP,35,IRKP 153 IR 92,IEC 132 B5,10583.00,10963.00
USD,IRKP,35,IRKP 153 IR 92,IEC 160 B5 / B14,10662.00,11043.00
USD,IRKP,35,IRKP 153 IR 93,IEC 80 B5,10558.00,10939.00
USD,IRKP,35,IRKP 153 IR 93,IEC 90 B5,10558.00,10939.00
USD,IRKP,35,IRKP 153 IR 93,IEC 100 B5,10599.00,10980.00
USD,IRKP,35,IRKP 153 IR 93,IEC 112 B5,10599.00,10980.00
USD,IRKP,35,IRKP 153 IR 93,IEC 132 B5,10657.00,11037.00
USD,IRKP,35,IRK 153 IR 102,IEC 132 B5,11320.00,11701.00
USD,IRKP,35,IRK 153 IR 102,IEC 160 B5 / B14,11414.00,11795.00
USD,IRKP,35,IRK 153 IR 102,IEC 180 B5,11450.00,11830.00
USD,YPP,46,YPP 42,IEC 63 B5 / B14,279.00,300.00
USD,YPP,46,YPP 42,IEC 71 B5 / B14,281.00,302.00
USD,YPP,46,YPP 42,IEC 80 B5 / B14,293.00,314.00
USD,YPP,46,YPP 42,IEC 90 B5 / B14,292.00,314.00
USD,YPP,46,YPP 42,IEC 100 B5 / B14,302.00,325.00
USD,YPP,46,YPP 43,IEC 63 B5 / B14,290.00,311.00
USD,YPP,46,YPP 43,IEC 71 B5 / B14,291.00,313.00
USD,YPP,46,YPP 43,IEC 80 B5 / B14,301.00,324.00
USD,YPP,46,YPP 43,IEC 90 B5 / B14,301.00,324.00
USD,YPP,46,YPP 52,IEC 63 B5 / B14,331.00,353.00
USD,YPP,46,YPP 52,IEC 71 B5 / B14,333.00,357.00
USD,YPP,46,YPP 52,IEC 80 B5 / B14,346.00,367.00
USD,YPP,46,YPP 52,IEC 90 B5 / B14,346.00,367.00
USD,YPP,46,YPP 52,IEC 100 B5 / B14,355.00,376.00
USD,YPP,46,YPP 53,IEC 63 B5 / B14,341.00,362.00
USD,YPP,46,YPP 53,IEC 71 B5 / B14,344.00,365.00
USD,YPP,46,YPP 53,IEC 80 B5 / B14,355.00,376.00
USD,YPP,46,YPP 53,IEC 90 B5 / B14,355.00,376.00
USD,YPP,46,YPP 52 IR 42,IEC 63 B5 / B15,548.00,570.00
USD,YPP,46,YPP 52 IR 42,IEC 71 B5 / B15,550.00,573.00
USD,YPP,46,YPP 53 IR 42,IEC 63 B5 / B14,556.00,577.00
USD,YPP,46,YPP 53 IR 42,IEC 71 B5 / B14,559.00,580.00
USD,YPP,46,YPP 62,IEC 80 B5 / B14,466.00,492.00
USD,YPP,46,YPP 62,IEC 90 B5 / B14,466.00,492.00
USD,YPP,46,YPP 62,IEC 100 B5 / B14,483.00,514.00
USD,YPP,46,YPP 63,IEC 63 B5,472.00,503.00
USD,YPP,46,YPP 63,IEC 71 B5,474.00,506.00
USD,YPP,46,YPP 63,IEC 80 B5 / B14,489.00,520.00
USD,YPP,46,YPP 63,IEC 90 B5 / B14,489.00,520.00
USD,YPP,46,YPP 63,IEC 100 B5 / B14,507.00,537.00
USD,YPP,46,YPP 62 IR 42,IEC 63 B5,720.00,745.00
USD,YPP,46,YPP 62 IR 42,IEC 71 B5,722.00,748.00
USD,YPP,46,YPP 63 IR 42,IEC 63 B5,743.00,769.00
USD,YPP,46,YPP 63 IR 42,IEC 71 B5,745.00,771.00
USD,YPP,46,YPP 72,IEC 90 B5 / B14,684.00,713.00
USD,YPP,46,YPP 72,IEC 100 B5 / B14,693.00,721.00
USD,YPP,46,YPP 72,IEC 112 B5 / B14,693.00,721.00
USD,YPP,46,YPP 72,IEC 132 B5 / B14,709.00,737.00
USD,YPP,46,YPP 73,IEC 63 B5,697.00,725.00
USD,YPP,46,YPP 73,IEC 71 B5,701.00,729.00
USD,YPP,46,YPP 73,IEC 80 B5 / B14,708.00,736.00
USD,YPP,46,YPP 73,IEC 90 B5 / B14,708.00,736.00
USD,YPP,46,YPP 73,IEC 100 B5 / B14,716.00,744.00
USD,YPP,46,YPP 73,IEC 112 B5 / B14,716.00,744.00
USD,YPP,47,YPP 74,IEC 63 B5 / B14,862.00,890.00
USD,YPP,47,YPP 74,IEC 71 B5 / B14,864.00,892.00
USD,YPP,47,YPP 74,IEC 80 B5 / B14,879.00,908.00
USD,YPP,47,YPP 72 IR 53,IEC 63 B5 / B14,953.00,982.00
USD,YPP,47,YPP 72 IR 53,IEC 71 B5 / B14,956.00,984.00
USD,YPP,47,YPP 72 IR 53,IEC 80 B5 / B14,968.00,996.00
USD,YPP,47,YPP 73 IR 52,IEC 63 B5 / B15,963.00,991.00
USD,YPP,47,YPP 73 IR 52,IEC 71 B5 / B15,965.00,993.00
USD,YPP,47,YPP 73 IR 52,IEC 80 B5 / B15,977.00,1005.00
USD,YPP,47,YPP 82,IEC 100 B5 / B14,1049.00,1086.00
USD,YPP,47,YPP 82,IEC 112 B5 / B14,1049.00,1086.00
USD,YPP,47,YPP 82,IEC 132 B5 / B14,1063.00,1100.00
USD,YPP,47,YPP 82,IEC 160 B5 / B14,1120.00,1158.00
USD,YPP,47,YPP 83,IEC 71 B5,1053.00,1091.00
USD,YPP,47,YPP 83,IEC 80 B5,1059.00,1097.00
USD,YPP,47,YPP 83,IEC 90 B5 / B14,1059.00,1097.00
USD,YPP,47,YPP 83,IEC 100 B5 / B14,1080.00,1125.00
USD,YPP,47,YPP 83,IEC 112 B5 / B14,1080.00,1125.00
USD,YPP,47,YPP 83,IEC 132 B5 / B14,1096.00,1141.00
USD,YPP,47,YPP 84,IEC 63 B5,1232.00,1269.00
USD,YPP,47,YPP 84,IEC 71 B5,1234.00,1272.00
USD,YPP,47,YPP 84,IEC 80 B5 / B14,1240.00,1278.00
USD,YPP,47,YPP 82 IR 52,IEC 63 B5 / B15,1355.00,1393.00
USD,YPP,47,YPP 82 IR 52,IEC 71 B5 / B15,1358.00,1395.00
USD,YPP,47,YPP 82 IR 52,IEC 80 B5 / B15,1367.00,1405.00
USD,YPP,47,YPP 82 IR 53,IEC 63 B5 / B14,1366.00,1403.00
USD,YPP,47,YPP 82 IR 53,IEC 71 B5 / B14,1369.00,1407.00
USD,YPP,47,YPP 82 IR 53,IEC 80 B5 / B14,1379.00,1416.00
USD,YPP,47,YPP 83 IR 52,IEC 63 B5 / B14,1387.00,1425.00
USD,YPP,47,YPP 83 IR 52,IEC 71 B5 / B14,1389.00,1427.00
USD,YPP,47,YPP 83 IR 53,IEC 63 B5 / B14,1393.00,1436.00
USD,YPP,47,YPP 83 IR 53,IEC 71 B5 / B14,1399.00,1439.00
USD,YPP,47,YPP 92,IEC 100 B5 / B14,1500.00,1566.00
USD,YPP,47,YPP 92,IEC 112 B5 / B14,1500.00,1566.00
USD,YPP,47,YPP 92,IEC 132 B5 / B14,1521.00,1587.00
USD,YPP,47,YPP 92,IEC 160 B5 / B14,1601.00,1665.00
USD,YPP,47,YPP 92,IEC 180 B5,1641.00,1705.00
USD,YPP,47,YPP 93,IEC 80 B5,1563.00,1628.00
USD,YPP,47,YPP 93,IEC 90 B5,1563.00,1628.00
USD,YPP,47,YPP 93,IEC 100 B5 / B14,1593.00,1658.00
USD,YPP,47,YPP 93,IEC 112 B5 / B14,1593.00,1658.00
USD,YPP,47,YPP 93,IEC 132 B5 / B14,1616.00,1682.00
USD,YPP,47,YPP 93,IEC 160 B5 / B14,1697.00,1762.00
USD,YPP,48,YPP 94,IEC 71 B5,1747.00,1809.00
USD,YPP,48,YPP 94,IEC 80 B5,1755.00,1818.00
USD,YPP,48,YPP 94,IEC 90 B5 / B14,1755.00,1818.00
USD,YPP,48,YPP 92 IR 63,IEC 63 B5,1922.00,1996.00
USD,YPP,48,YPP 92 IR 63,IEC 71 B5 / B14,1924.00,1986.00
USD,YPP,48,YPP 92 IR 63,IEC 80 B5 / B14,1939.00,2002.00
USD,YPP,48,YPP 93 IR 63,IEC 63 B5,1949.00,2011.00
USD,YPP,48,YPP 93 IR 63,IEC 71 B5 / B14,1951.00,2013.00
USD,YPP,48,YPP 102,IEC 132 B5,2226.00,2354.00
USD,YPP,48,YPP 102,IEC 160 B5 / B14,2347.00,2475.00
USD,YPP,48,YPP 102,IEC 180 B5,2390.00,2517.00
USD,YPP,48,YPP 102,IEC 200 B5,2503.00,2631.00
USD,YPP,48,YPP 103,IEC 90 B5,2314.00,2441.00
USD,YPP,48,YPP 103,IEC 100 B5,2354.00,2481.00
USD,YPP,48,YPP 103,IEC 112 B5,2354.00,2481.00
USD,YPP,48,YPP 103,IEC 132 B5,2368.00,2496.00
USD,YPP,48,YPP 103,IEC 160 B5 / B14,2497.00,2625.00
USD,YPP,48,YPP 103,IEC 180 B5,2522.00,2650.00
USD,YPP,48,YPP 104,IEC 71 B5,2514.00,2642.00
USD,YPP,48,YPP 104,IEC 80 B5,2526.00,2652.00
USD,YPP,48,YPP 104,IEC 90 B5,2526.00,2652.00
USD,YPP,48,YPP 104,IEC 100 B5 / B14,2575.00,2703.00
USD,YPP,48,YPP 102 IR 63,IEC 63 B5,2668.00,2796.00
USD,YPP,48,YPP 102 IR 63,IEC 71 B5 / B14,2670.00,2798.00
USD,YPP,48,YPP 102 IR 63,IEC 80 B5 / B14,2675.00,2803.00
USD,YPP,48,YPP 103 IR 63,IEC 63 B5,2688.00,2816.00
USD,YPP,48,YPP 103 IR 63,IEC 71 B5 / B14,2690.00,2818.00
USD,YPP,48,YPP 122,IEC 180 B5,3246.00,3440.00
USD,YPP,48,YPP 122,IEC 200 B5,3355.00,3549.00
USD,YPP,48,YPP 122,IEC 225 B5,3598.00,3792.00
USD,YPP,48,YPP 123,IEC 100 B5,3219.00,3413.00
USD,YPP,48,YPP 123,IEC 112 B5,3219.00,3413.00
USD,YPP,48,YPP 123,IEC 132 B5,3240.00,3434.00
USD,YPP,48,YPP 123,IEC 160 B5 / B14,3372.00,3565.00
USD,YPP,48,YPP 123,IEC 180 B5,3416.00,3610.00
USD,YPP,48,YPP 123,IEC 200 B5,3535.00,3729.00
USD,YPP,48,YPP 123,IEC 225 B5,3795.00,3988.00
USD,YPP,48,YPP 124,IEC 80 B5,3466.00,3661.00
USD,YPP,48,YPP 124,IEC 90 B5,3466.00,3661.00
USD,YPP,48,YPP 124,IEC 100 B5 / B14,3496.00,3690.00
USD,YPP,48,YPP 124,IEC 112 B5 / B14,3495.00,3689.00
USD,YPP,48,YPP 123 IR 72,IEC 71 B5,3813.00,4007.00
USD,YPP,48,YPP 123 IR 72,IEC 80 B5,3802.00,3995.00
USD,YPP,48,YPP 123 IR 72,IEC 90 B5 / B14,3802.00,3995.00
USD,YPP,48,YPP 123 IR 73,IEC 71 B5,3817.00,4011.00
USD,YPP,48,YPP 123 IR 73,IEC 80 B5 / B14,3829.00,4023.00
USD,YPP,49,YPP 142,IEC 225 B5,5288.00,5586.00
USD,YPP,49,YPP 142,IEC 250 B5,5481.00,5779.00
USD,YPP,49,YPP 142,IEC 280 B5,5772.00,6071.00
USD,YPP,49,YPP 143,IEC 132 B5,5288.00,5586.00
USD,YPP,49,YPP 143,IEC 160 B5,5429.00,5727.00
USD,YPP,49,YPP 143,IEC 180 B5,5438.00,5736.00
USD,YPP,49,YPP 143,IEC 200 B5,5595.00,5893.00
USD,YPP,49,YPP 143,IEC 225 B5,5879.00,6176.00
USD,YPP,49,YPP 143,IEC 250 B5,6071.00,6368.00
USD,YPP,49,YPP 143,IEC 280 B5,6362.00,6659.00
USD,YPP,49,YPP 144,IEC 100 B5,5739.00,6036.00
USD,YPP,49,YPP 144,IEC 112 B5,5739.00,6036.00
USD,YPP,49,YPP 144,IEC 132 B5,5762.00,6059.00
USD,YPP,49,YPP 143 IR 72,IEC 71 B5,5786.00,6083.00
USD,YPP,49,YPP 143 IR 72,IEC 80 B5,5797.00,6094.00
USD,YPP,49,YPP 143 IR 72,IEC 90 B5 / B14,5809.00,6107.00
USD,YPP,49,YPP 143 IR 72,IEC 100 B5 / B14,5826.00,6125.00
USD,YPP,49,YPP 143 IR 72,IEC 112 B5 / B14,5826.00,6125.00
USD,YPP,49,YPP 143 IR 72,IEC 132 B5 / B14,5841.00,6139.00
USD,YPP,49,YPP 143 IR 73,IEC 71 B5,5801.00,6099.00
USD,YPP,49,YPP 143 IR 73,IEC 80 B5,5810.00,6108.00
USD,YPP,49,YPP 143 IR 73,IEC 90 B5 / B14,5810.00,6108.00
USD,YPP,49,YPP 143 IR 82,IEC 132 B5,6230.00,6529.00
USD,YPP,49,YPP 143 IR 82,IEC 160 B5 / B14,6298.00,6596.00
USD,YPP,49,YPP 152,IEC 225 B5,7993.00,8372.00
USD,YPP,49,YPP 152,IEC 250 B5,8223.00,8603.00
USD,YPP,49,YPP 152,IEC 280 B5,8361.00,8740.00
USD,YPP,49,YPP 152,IEC 315 B5,10432.00,10813.00
USD,YPP,49,YPP 153,IEC 160 B5,7848.00,8229.00
USD,YPP,49,YPP 153,IEC 180 B5,7860.00,8240.00
USD,YPP,49,YPP 153,IEC 200 B5,8023.00,8404.00
USD,YPP,49,YPP 153,IEC 225 B5,8315.00,8695.00
USD,YPP,49,YPP 153,IEC 250 B5,8564.00,8945.00
USD,YPP,49,YPP 153,IEC 280 B5,8705.00,9084.00
USD,YPP,49,YPP 153,IEC 315 B5,10376.00,10756.00
USD,YPP,49,YPP 154,IEC 100 B5,8488.00,8868.00
USD,YPP,49,YPP 154,IEC 112 B5,8488.00,8868.00
USD,YPP,49,YPP 154,IEC 132 B5,8505.00,8886.00
USD,YPP,49,YPP 152 IR 83,IEC 80 B5,8733.00,9114.00
USD,YPP,49,YPP 152 IR 83,IEC 90 B5,8733.00,9114.00
USD,YPP,49,YPP 152 IR 83,IEC 100 B5 / B14,8757.00,9137.00
USD,YPP,49,YPP 152 IR 83,IEC 112 B5 / B14,8757.00,9137.00
USD,YPP,49,YPP 153 IR 83,IEC 80 B5,8831.00,9211.00
USD,YPP,49,YPP 153 IR 83,IEC 90 B5,8831.00,9211.00
USD,YPP,49,YPP 153 IR 92,IEC 100 B5,9437.00,9816.00
USD,YPP,49,YPP 153 IR 92,IEC 112 B5,9437.00,9816.00
USD,YPP,49,YPP 153 IR 92,IEC 132 B5,9465.00,9846.00
USD,YPP,49,YPP 153 IR 92,IEC 160 B5 / B14,9561.00,9942.00
